FIELD_ID,FIELD_NAME,ALTERNATE_NAME,LONG_DESCRIPTION,FIELD_LENGTH,FIELD_TYPE,MASK,USER_SYSTEM_ATTRIBUTES,FIELD_VALUES,DATA_TYPE,LEVEL,FIELD_VALUES_ID
10801,Person 1: Presence Of Email Flag,email_flag_1,Presence of Email Flag,1,char,,,"blank=Blank,U=Unknown,Y=Presence of Email Address,",Derived,AdultPID,35830442-c0bc-40d7-89d6-8effec911aa0
16984,Person 1: Health and Well Being,Health_Well_Being_1,Individual level segments based on statistical analysis of consumers having reported on their health and well-being.  Values and descriptions: 1=Invincibles'-generally not concerned about their health; 2=Trusting Patients-rely on doctors and follow healthy practices; 3=Weight Reformers-struggle with healthy choices; 4=Healthy Holistics- committed to exercise and healthy choices; 5=Image Shapers-believe looking good means being healthy;  0=Unknown,1,AN,9,,"0=Unknown,1=Invincibles',2=Trusting Patients,3=Weight Reformers,4=Healthy Holistics,5=Image Shapers,",Modeled,AdultPID,a0f8ca44-f4c1-4ec8-87c5-dcd18db1d9cc
16989,Person 1: Mobile Users,MobileUsers_1,Mobile Users individual level segments are based on statistical analysis of consumers that have reported on their mobile usage and interest level. Values and descriptions: 1= Mobirarti's consider cell phone devices a central part of every day life and represent the mobile generation. 2 = Social Connectors consider cell phone communication a central part in their lives and a bridge to their social world. 3 = Pragmatic Adopters consider cell phones part of everyday life but more functional than entertaining. 4 = Basic Planners consider cell phones just for the basics and another communication device. 5 = Mobile Professionals cell phone helps them keep up with their professional life and personal life. 6 = No Mobile Phone are not likely to use a cell phone.,1,AN,9,,"0=Unknown,1=Mobirati,2=Social Connectors,3=Pragmatic Adopters,4=Basic Planners,5=Mobile Professionals,6=No mobile phone,",Modeled,AdultPID,ca0e5b6c-0ca8-41c8-ae8a-5ca5733a40c9
11975,Person 1: Political Affiliation,political_code_1,"Target individuals based on their political party affiliation. Where known data is not available, political affiliation is determined through the application of predictive models. This application allows access to individual s party affiliation in the states where known coverage may be missing as well as across the entire United States.
The party affiliation of Independent/Other is the combination of known and inferred individuals registered with the Independent party and other political organizations.
Non-Registered party affiliation is available only as modeled data.
First byte contains the model confidence flag with the following values:
1 = Known party
5 = Inferred party
Second byte contains the party affiliation values:
I = Independent/Other
D = Democrat
R = Republican
N = Non-Registered
0U = Unknown",2,char,,,"0U=Unknown,1D=Known Democrat,1I=Known Independent/Other,1R=Known Republican,5D=Inferred Democrat,5I=Inferred Independent /Other,5N=Inferred Non-Registered,5R=Inferred Republican,",Modeled,AdultPID,e80b86b8-cfa3-4edd-b116-09316cdcf1a1
9126,Person 1: PoliticalPersona I1,political_personas_1,"PoliticalPersonas Segments provide a detailed understanding of key voter segments, demographics, responsiveness to various media platforms, and attitudes and opinions on important political issues and social trends.",2,AN,99,,"00=Uncoded,01=Unconnected and Unregistered,02=Informed But Unregistered,03=Super Democrats,04=Left Out Democrats,05=Conservative Democrats,06=On-the-Fence Liberals,07=Green Traditionalists,08=Mild Republicans,09=Uninvolved Conservatives,10=Ultra Conservatives,blank=Blank,",Modeled,AdultPID,1a273836-e6ad-488e-8ad8-0c669752a594
17028,Person 1: Technology Adoption,Technology_Adoption_1,Individual level segments based on statistical analysis of consumers reporting their technology usage and skill level. Values and descriptions are: 1=Wizards rely heavily on technology and new gadgetry.  2=Journeymen consider technology an important part of life and are skilled users of new technology. 3=Apprentices take advantage of technology using internet and gadgets to a large extent but still have room to expand usage. 4=Novices consider technology as having limited impact on their life and are disconnected from emerging technology. 0=Unknown.,1,AN,9,,"0=Unknown,1=Wizards,2=Journeymen,3=Apprentices,4=Novices,",Modeled,AdultPID,6a823b26-cb5b-4d9a-be8e-c708e384f517
19387,Person 1: TrueTouch Eng: Email Engagement,TT_email_model_1,Predicts the likeihood the individual consumer engages with brands via the email channel or is receptive to brand messages delivered in the email channel,1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,2fe1302a-90b1-449e-a890-2f06e1a6849a
23906,Person 1: TrueTouch: Savvy Researchers,TTResearchers_1,These consumers like to compare prices across different sites before purchasing and typically read online reviews and consumer reports,1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,2fe1302a-90b1-449e-a890-2f06e1a6849a
23907,Person 1: TrueTouch: Organic and natural,TTEnvironmental_1,"These consumers buy natural and organic products, often preferring to put natural things in their homes and bodies.",1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,2fe1302a-90b1-449e-a890-2f06e1a6849a
23908,Person 1: TrueTouch: Brand Loyalists,TTBrandLoyal_1,These consumers are willing to pay more for proven and reputable brands,1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,2fe1302a-90b1-449e-a890-2f06e1a6849a
23909,Person 1: TrueTouch: Trendsetters,TTFashionForward_1,These consumers are trend setters and early adopters of new products.,1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,2fe1302a-90b1-449e-a890-2f06e1a6849a
23910,Person 1: TrueTouch: Deal Seekers,TTDealSeekers_1,Price is more important to these consumers than brand name,1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,2fe1302a-90b1-449e-a890-2f06e1a6849a
23911,Person 1: TrueTouch: Recreational Shoppers,TTRecShopper_1,These are your store browsers who find joy and relaxation in looking for new and interesting offers,1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,2fe1302a-90b1-449e-a890-2f06e1a6849a
23912,Person 1: TrueTouch: Quality Matters,TTHighQualitySeeker_1,"Quality matters for these consumers and they are willing to pay more for fresh ingredients, durable materials and quality craftsmanship",1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,2fe1302a-90b1-449e-a890-2f06e1a6849a
23913,Person 1: TrueTouch: In the Moment Shoppers,TTImpulseBuyer_1,"These spenders find it difficult to say 'no' to things that catch their eyes.  They recognize they are ""spenders"" rather than ""savers"" and appreciate a convenient purchase opportunity.  Top of mind = In the cart.",1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,2fe1302a-90b1-449e-a890-2f06e1a6849a
23914,Person 1: TrueTouch: Mainstream Adopters,TTSocialApproval_1,"Trendy by association, these consumers enjoy following the latest trends set by innovators.  They appreciate understanding what the trendsetters are buying these days.",1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,2fe1302a-90b1-449e-a890-2f06e1a6849a
23915,Person 1: TrueTouch: Novelty Seekers,TTNoveltySeeker_1,These consumers dislike the same ol' and prefer to try new brands or new options.  Variety is the spice of life.,1,AN,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,2fe1302a-90b1-449e-a890-2f06e1a6849a
24731,Person 1: TrueTouch Eng: Broadcast Cable TV,TT_BroadcastCableTV_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but a consumers most receptive communication channel.  This attribute is based on consumers reporting their preference to learn about brands through this channel.   ",1,char,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,Blank=Not Scored,",Modeled,AdultPID,abb9b687-3fbe-4693-ab1b-1eb9931742f1
24741,Person 1: TrueTouch Eng: Digital Display,TT_DigitalDisplay_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but a consumers most receptive communication channel.  This attribute is based on consumers reporting their preference to learn about brands through this channel.   ",1,char,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,Blank=Not Scored,",Modeled,AdultPID,abb9b687-3fbe-4693-ab1b-1eb9931742f1
24751,Person 1: TrueTouch Eng: Direct Mail,TT_DirectMail_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but a consumers most receptive communication channel.  This attribute is based on consumers reporting their preference to learn about brands through this channel.",1,char,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,Blank=Not Scored,",Modeled,AdultPID,abb9b687-3fbe-4693-ab1b-1eb9931742f1
24761,Person 1: TrueTouch Eng: Digital Newspaper,TT_DigitalNewspaper_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but a consumers most receptive communication channel.  This attribute is based on consumers reporting their preference to learn about brands through this channel.",1,char,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,Blank=Not Scored,",Modeled,AdultPID,abb9b687-3fbe-4693-ab1b-1eb9931742f1
24771,Person 1: TrueTouch Eng: Digital Video,TT_DigitalVideo_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but a consumers most receptive communication channel.  This attribute is based on consumers reporting their preference to learn about brands through this channel.",1,char,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,Blank=Not Scored,",Modeled,AdultPID,abb9b687-3fbe-4693-ab1b-1eb9931742f1
24781,Person 1: TrueTouch Eng: Radio,TT_Radio_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but a consumers most receptive communication channel.  This attribute is based on consumers reporting their preference to learn about brands through this channel.",1,char,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,Blank=Not Scored,",Modeled,AdultPID,abb9b687-3fbe-4693-ab1b-1eb9931742f1
24791,Person 1: TrueTouch Eng: Streaming TV,TT_StreamingTV_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but a consumers most receptive communication channel.  This attribute is based on consumers reporting their preference to learn about brands through this channel.",1,char,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,Blank=Not Scored,",Modeled,AdultPID,abb9b687-3fbe-4693-ab1b-1eb9931742f1
24801,Person 1: TrueTouch Eng: Traditional Newspaper,TT_TraditionalNewspaper_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but a consumers most receptive communication channel.  This attribute is based on consumers reporting their preference to learn about brands through this channel.",1,char,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,Blank=Not Scored,",Modeled,AdultPID,abb9b687-3fbe-4693-ab1b-1eb9931742f1
24811,Person 1: TrueTouch Eng: Mobile SMS MMS,TT_MobileSMS_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but a consumers most receptive communication channel.  This attribute is based on consumers reporting their preference to learn about brands through this channel.",1,char,9,,"0=Unknown,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,Blank=Not Scored,",Modeled,AdultPID,abb9b687-3fbe-4693-ab1b-1eb9931742f1
24821,Person 1: TT Conv: Online Deal Voucher,TT_OnlineDealCVoucher_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but also the preferred communication and conversion channels.  This TrueTouch Conversion Channel attribute predicts a person's likelihood to make purchases via Online Deal Vouchers like Groupon or LivingSocial.",1,AN,9,,"0=No Data available-on fixed formats only,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,b29d817b-12c4-4bd6-b454-212a978a4c47
24831,Person 1: TT Conv: Discount Supercenters,TT_DiscountSupercenter_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but also the preferred communication and conversion channels. This TrueTouch Conversion Channel attribute predicts a person's likelihood to make purchases at online discount superstores.",1,AN,9,,"0=No Data available-on fixed formats only,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,b29d817b-12c4-4bd6-b454-212a978a4c47
24841,Person 1: TT Conv: Ebid Sites,TT_EbidSites_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but also the preferred communication and conversion channels.  This TrueTouch Conversion Channel attribute predicts a person's likelihood to make purchases on Ebid sites like eBay and other marketplaces where bidding or negotiating pricing is typical.",1,AN,9,,"0=No Data available-on fixed formats only,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,b29d817b-12c4-4bd6-b454-212a978a4c47
24851,Person 1: TT Conv Conv: Etail only,TT_EtailOnly_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but also the preferred communication and conversion channels.  This TrueTouch Conversion Channel attribute predicts a person's likelihood to make purchases on Etail only sites such as Zappos.com or Etsy.com.",1,AN,9,,"0=No Data available-on fixed formats only,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,b29d817b-12c4-4bd6-b454-212a978a4c47
24861,Person 1: TT Conv:  Mid-High End Store,TT_MidHighEndStore_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but also the preferred communication and conversion channels. This TrueTouch Conversion Channel attribute predicts a person's likelihood to make online purchases that are considered mid- to high-end at retailers like Macy's, Neiman Marcus and Nordstrom.",1,AN,9,,"0=No Data available-on fixed formats only,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,b29d817b-12c4-4bd6-b454-212a978a4c47
24871,Person 1: TT Conv Conv: Specialty Dept Store,TT_SpecialtyDeptStore_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but also the preferred communication and conversion channels. This TrueTouch Conversion Channel attribute predicts a person's likelihood to make online purchases at specialty department stores such as Home Depot (Paint and Plumbing departments) or Bed Bath & Beyond (Bedding and Décor departments).",1,AN,9,,"0=No Data available-on fixed formats only,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,b29d817b-12c4-4bd6-b454-212a978a4c47
24881,Person 1: TT Conv Conv: Wholesale,TT_Wholesale_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but also the preferred communication and conversion channels. This TrueTouch Conversion Channel attribute predicts a person's likelihood to make online purchases at wholesale stores like Costo, Sams and Overstock.com.",1,AN,9,,"0=No Data available-on fixed formats only,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,b29d817b-12c4-4bd6-b454-212a978a4c47
24891,Person 1: TT Conv Conv: Specialty or Boutique,TTSpecialty_Boutique_1,"TrueTouch is a patented advertising receptivity solution that helps determine not only the messaging style, but also the preferred communication and conversion channels. This TrueTouch Conversion Channel attribute predicts a person's likelihood to make online purchases at specialty stores and boutiques such as Victoria's Secret, Pottery Barn, J. Crew and more.",1,AN,9,,"0=No Data available-on fixed formats only,1=Extremely Likely,2=Highly Likely,3=Very Likely,4=Somewhat Likely,5=Likely,6=Somewhat Unlikely,7=Very Unlikely,8=Highly Unlikely,9=Extremely Unlikely,",Modeled,AdultPID,b29d817b-12c4-4bd6-b454-212a978a4c47
1066,Person 1: Mail Responder,indv_resp_1,Individual Responder,1,char,,,"blank=Null,U=Unknown,Y=Yes ,",Known/Declared,AdultPID,af530985-789b-4d9b-88a0-a788624fc5e0
28582,Person 1: Cons Behavior Age 65+,con20_Age_65_1,Consumers likely to be age 65+ and influenced by environmental changes.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
0,FILLER,filler,,1,char,,,,,,
28586,Person 1: Cons Behavior Financial Advice,con20_Financial_Advice_1,Consumers likely having a higher propensity to seek out financial advice.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
28587,Person 1: Cons Behavior Occ Social Services,con20_Occ_Social_Svc_1,Consumers likely to work in industries such as healthcare or social services.,1,char,9,,"Blank=Not Scored,Y=Yes,",Modeled,AdultPID,e13b8391-874e-4b3e-888c-6fef4ccc0424
